Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
27455;19.12.17 07:37:35;63,785;63,642;63,875;
27456;19.12.17 07:37:36;63,910;63,729;64,158;
27457;19.12.17 07:37:37;63,785;63,579;64,056;
27458;19.12.17 07:37:38;63,800;63,698;63,962;
27459;19.12.17 07:37:39;63,719;63,594;63,957;
27460;19.12.17 07:37:40;63,628;63,512;63,721;
27461;19.12.17 07:37:41;63,679;63,608;63,726;
27462;19.12.17 07:37:42;63,658;63,547;63,741;
27463;19.12.17 07:37:43;63,736;63,661;63,864;
27464;19.12.17 07:37:44;63,724;63,555;63,841;
27465;19.12.17 07:37:45;63,701;63,613;63,829;
27466;19.12.17 07:37:46;63,689;63,591;63,825;
27467;19.12.17 07:37:47;63,672;63,499;63,942;
27468;19.12.17 07:37:48;63,771;63,478;63,962;
27469;19.12.17 07:37:49;63,678;63,659;63,712;
27470;19.12.17 07:37:50;63,772;63,503;64,050;
27471;19.12.17 07:37:51;63,770;63,702;63,812;
27472;19.12.17 07:37:52;63,688;63,484;63,907;
27473;19.12.17 07:37:53;63,699;63,519;63,906;
27474;19.12.17 07:37:54;63,775;63,589;63,913;
27475;19.12.17 07:37:55;63,768;63,558;63,906;
27476;19.12.17 07:37:56;63,695;63,591;63,772;
27477;19.12.17 07:37:57;63,785;63,734;63,871;
27478;19.12.17 07:37:58;63,676;63,564;63,858;
27479;19.12.17 07:37:59;63,762;63,612;63,922;
27480;19.12.17 07:38:00;63,745;63,705;63,858;
27481;19.12.17 07:38:01;63,727;63,603;63,889;
27482;19.12.17 07:38:02;63,795;63,615;63,995;
27483;19.12.17 07:38:03;63,705;63,574;63,839;
27484;19.12.17 07:38:04;63,764;63,572;63,884;
27485;19.12.17 07:38:05;63,626;63,537;63,692;
27486;19.12.17 07:38:06;63,691;63,525;63,834;
27487;19.12.17 07:38:07;63,763;63,647;63,846;
27488;19.12.17 07:38:08;63,687;63,545;63,838;
27489;19.12.17 07:38:09;63,687;63,599;63,779;
27490;19.12.17 07:38:10;63,687;63,550;63,772;
27491;19.12.17 07:38:11;63,705;63,542;63,883;
27492;19.12.17 07:38:12;63,658;63,560;63,839;
27493;19.12.17 07:38:13;63,770;63,595;63,969;
27494;19.12.17 07:38:14;63,647;63,597;63,750;
27495;19.12.17 07:38:15;63,714;63,532;63,869;
27496;19.12.17 07:38:16;63,658;63,588;63,738;
27497;19.12.17 07:38:17;63,746;63,707;63,816;
27498;19.12.17 07:38:18;63,790;63,571;63,990;
27499;19.12.17 07:38:19;63,688;63,506;63,833;
27500;19.12.17 07:38:20;63,745;63,650;63,894;
27501;19.12.17 07:38:21;63,809;63,702;64,091;
27502;19.12.17 07:38:22;63,748;63,665;63,826;
27503;19.12.17 07:38:23;63,701;63,495;63,866;
27504;19.12.17 07:38:24;63,744;63,554;63,950;
27505;19.12.17 07:38:25;63,756;63,601;63,946;
27506;19.12.17 07:38:26;63,594;63,490;63,697;
27507;19.12.17 07:38:27;63,660;63,551;63,774;
27508;19.12.17 07:38:28;63,615;63,470;63,670;
27509;19.12.17 07:38:29;63,724;63,520;63,827;
27510;19.12.17 07:38:30;63,714;63,500;63,970;
27511;19.12.17 07:38:31;63,678;63,550;63,824;
27512;19.12.17 07:38:32;63,600;63,439;63,762;
27513;19.12.17 07:38:33;63,758;63,639;63,856;
27514;19.12.17 07:38:34;63,736;63,552;64,058;
27515;19.12.17 07:38:35;63,672;63,591;63,740;
27516;19.12.17 07:38:36;63,653;63,544;63,790;
27517;19.12.17 07:38:37;63,670;63,450;63,834;
27518;19.12.17 07:38:38;63,713;63,558;63,800;
27519;19.12.17 07:38:39;63,669;63,510;63,897;
27520;19.12.17 07:38:40;63,651;63,578;63,830;
27521;19.12.17 07:38:41;63,639;63,515;63,828;
27522;19.12.17 07:38:42;63,686;63,546;63,803;
27523;19.12.17 07:38:43;63,687;63,597;63,789;
27524;19.12.17 07:38:44;63,704;63,575;63,883;
27525;19.12.17 07:38:45;63,751;63,627;63,884;
27526;19.12.17 07:38:46;63,735;63,656;63,874;
27527;19.12.17 07:38:47;63,778;63,634;63,905;
27528;19.12.17 07:38:48;63,821;63,745;63,967;
27529;19.12.17 07:38:49;63,751;63,622;63,859;
27530;19.12.17 07:38:50;63,783;63,737;63,883;
27531;19.12.17 07:38:51;63,767;63,668;63,884;
27532;19.12.17 07:38:52;63,759;63,606;63,862;
27533;19.12.17 07:38:53;63,695;63,588;63,755;
27534;19.12.17 07:38:54;63,786;63,660;63,928;
27535;19.12.17 07:38:55;63,701;63,636;63,799;
27536;19.12.17 07:38:56;63,748;63,565;63,932;
27537;19.12.17 07:38:57;63,811;63,768;63,833;
27538;19.12.17 07:38:58;63,724;63,638;63,922;
27539;19.12.17 07:38:59;63,698;63,638;63,742;
27540;19.12.17 07:39:00;63,677;63,604;63,783;
27541;19.12.17 07:39:01;63,763;63,670;63,867;
27542;19.12.17 07:39:02;63,718;63,548;63,817;
27543;19.12.17 07:39:03;63,689;63,591;63,836;
27544;19.12.17 07:39:04;63,709;63,645;63,793;
27545;19.12.17 07:39:05;63,639;63,494;63,714;
27546;19.12.17 07:39:06;63,626;63,471;63,775;
27547;19.12.17 07:39:07;63,667;63,579;63,757;
27548;19.12.17 07:39:08;63,762;63,614;63,855;
27549;19.12.17 07:39:09;63,524;63,349;63,639;
27550;19.12.17 07:39:10;63,624;63,498;63,825;
27551;19.12.17 07:39:11;63,602;63,451;63,816;
27552;19.12.17 07:39:12;63,663;63,552;63,893;
27553;19.12.17 07:39:13;63,715;63,592;63,870;
27554;19.12.17 07:39:14;63,663;63,548;63,799;
27555;19.12.17 07:39:15;63,672;63,385;63,818;
27556;19.12.17 07:39:16;63,647;63,408;63,777;
27557;19.12.17 07:39:17;63,617;63,556;63,673;
27558;19.12.17 07:39:18;63,577;63,431;63,769;
27559;19.12.17 07:39:19;63,678;63,559;63,851;
27560;19.12.17 07:39:20;63,634;63,460;63,821;
27561;19.12.17 07:39:21;63,647;63,507;63,815;
27562;19.12.17 07:39:22;63,766;63,596;63,924;
27563;19.12.17 07:39:23;63,635;63,610;63,659;
27564;19.12.17 07:39:24;63,664;63,430;63,852;
27565;19.12.17 07:39:25;63,583;63,482;63,821;
27566;19.12.17 07:39:26;63,645;63,511;63,815;
27567;19.12.17 07:39:27;63,663;63,455;63,982;
27568;19.12.17 07:39:28;63,728;63,595;63,894;
27569;19.12.17 07:39:29;63,763;63,531;63,993;
27570;19.12.17 07:39:30;63,694;63,592;63,829;
27571;19.12.17 07:39:31;63,740;63,683;63,846;
27572;19.12.17 07:39:32;63,735;63,672;63,851;
27573;19.12.17 07:39:33;63,731;63,588;63,907;
27574;19.12.17 07:39:34;63,689;63,532;63,807;
27575;19.12.17 07:39:35;63,719;63,536;63,855;
27576;19.12.17 07:39:36;63,697;63,559;63,925;
27577;19.12.17 07:39:37;63,722;63,566;63,859;
27578;19.12.17 07:39:38;63,763;63,583;63,865;
27579;19.12.17 07:39:39;63,680;63,480;63,852;
27580;19.12.17 07:39:40;63,763;63,587;63,926;
27581;19.12.17 07:39:41;63,698;63,624;63,828;
27582;19.12.17 07:39:42;63,832;63,790;63,884;
27583;19.12.17 07:39:43;63,757;63,643;63,895;
27584;19.12.17 07:39:44;63,765;63,696;63,871;
27585;19.12.17 07:39:45;63,747;63,663;63,899;
27586;19.12.17 07:39:46;63,750;63,652;63,922;
27587;19.12.17 07:39:47;63,782;63,632;63,931;
27588;19.12.17 07:39:48;63,804;63,657;64,041;
27589;19.12.17 07:39:49;63,823;63,683;63,931;
27590;19.12.17 07:39:50;63,774;63,656;63,939;
27591;19.12.17 07:39:51;63,883;63,776;64,083;
27592;19.12.17 07:39:52;63,900;63,768;64,035;
27593;19.12.17 07:39:53;63,864;63,777;64,064;
27594;19.12.17 07:39:54;63,930;63,700;64,043;
27595;19.12.17 07:39:55;63,831;63,622;63,981;
27596;19.12.17 07:39:56;63,914;63,743;64,002;
27597;19.12.17 07:39:57;63,828;63,668;63,927;
27598;19.12.17 07:39:58;63,932;63,817;63,999;
27599;19.12.17 07:39:59;63,850;63,784;63,922;
27600;19.12.17 07:40:00;63,925;63,798;64,033;
27601;19.12.17 07:40:01;63,851;63,758;64,004;
27602;19.12.17 07:40:02;63,813;63,656;63,986;
27603;19.12.17 07:40:03;63,681;63,597;63,766;
27604;19.12.17 07:40:04;63,704;63,621;63,864;
27605;19.12.17 07:40:05;63,729;63,634;63,804;
27606;19.12.17 07:40:06;63,737;63,611;63,904;
27607;19.12.17 07:40:07;63,735;63,610;63,877;
27608;19.12.17 07:40:08;63,657;63,531;63,806;
27609;19.12.17 07:40:09;63,727;63,511;63,852;
27610;19.12.17 07:40:10;63,706;63,600;63,794;
27611;19.12.17 07:40:11;63,695;63,547;63,749;
27612;19.12.17 07:40:12;63,712;63,583;63,817;
27613;19.12.17 07:40:13;63,760;63,624;63,898;
27614;19.12.17 07:40:14;63,707;63,607;63,852;
27615;19.12.17 07:40:15;63,751;63,584;63,879;
27616;19.12.17 07:40:16;63,696;63,585;63,806;
27617;19.12.17 07:40:17;63,727;63,618;63,858;
27618;19.12.17 07:40:18;63,804;63,698;63,988;
27619;19.12.17 07:40:19;63,732;63,642;63,860;
27620;19.12.17 07:40:20;63,673;63,573;63,751;
27621;19.12.17 07:40:21;63,736;63,580;63,883;
27622;19.12.17 07:40:22;63,684;63,636;63,786;
27623;19.12.17 07:40:23;63,730;63,681;63,820;
27624;19.12.17 07:40:24;63,647;63,569;63,886;
27625;19.12.17 07:40:25;63,680;63,572;63,876;
27626;19.12.17 07:40:26;63,671;63,468;63,804;
27627;19.12.17 07:40:27;63,696;63,509;63,883;
27628;19.12.17 07:40:28;63,747;63,676;63,850;
27629;19.12.17 07:40:29;63,661;63,572;63,760;
27630;19.12.17 07:40:30;63,713;63,653;63,777;
27631;19.12.17 07:40:31;63,647;63,562;63,799;
27632;19.12.17 07:40:32;63,673;63,607;63,809;
27633;19.12.17 07:40:33;63,644;63,421;63,850;
27634;19.12.17 07:40:34;63,699;63,565;63,797;
27635;19.12.17 07:40:35;63,710;63,633;63,779;
27636;19.12.17 07:40:36;63,728;63,557;63,928;
27637;19.12.17 07:40:37;63,716;63,630;63,897;
27638;19.12.17 07:40:38;63,695;63,637;63,807;
27639;19.12.17 07:40:39;63,762;63,589;63,897;
27640;19.12.17 07:40:40;63,661;63,580;63,831;
27641;19.12.17 07:40:41;63,780;63,574;63,873;
27642;19.12.17 07:40:42;63,736;63,694;63,800;
27643;19.12.17 07:40:43;63,784;63,525;63,957;
27644;19.12.17 07:40:44;63,730;63,584;63,884;
27645;19.12.17 07:40:45;63,704;63,612;63,774;
27646;19.12.17 07:40:46;63,755;63,564;63,981;
27647;19.12.17 07:40:47;63,701;63,583;63,820;
27648;19.12.17 07:40:48;63,786;63,687;63,868;
27649;19.12.17 07:40:49;63,791;63,683;63,984;
27650;19.12.17 07:40:50;63,808;63,631;63,904;
27651;19.12.17 07:40:51;63,726;63,665;63,811;
27652;19.12.17 07:40:52;63,747;63,630;63,858;
27653;19.12.17 07:40:53;63,739;63,556;63,905;
27654;19.12.17 07:40:54;63,655;63,566;63,726;
27655;19.12.17 07:40:55;63,760;63,661;63,843;
27656;19.12.17 07:40:56;63,707;63,516;63,833;
27657;19.12.17 07:40:57;63,784;63,490;63,940;
27658;19.12.17 07:40:58;63,655;63,562;63,824;
27659;19.12.17 07:40:59;63,703;63,598;63,770;
27660;19.12.17 07:41:00;63,713;63,579;63,832;
27661;19.12.17 07:41:01;63,827;63,765;63,909;
27662;19.12.17 07:41:02;63,803;63,703;63,929;
27663;19.12.17 07:41:03;63,814;63,610;64,028;
27664;19.12.17 07:41:04;63,795;63,675;63,894;
27665;19.12.17 07:41:05;63,754;63,645;63,865;
27666;19.12.17 07:41:06;63,884;63,692;63,992;
27667;19.12.17 07:41:07;63,814;63,712;64,054;
27668;19.12.17 07:41:08;63,851;63,735;63,969;
27669;19.12.17 07:41:09;63,840;63,712;64,024;
27670;19.12.17 07:41:10;63,896;63,748;64,020;
27671;19.12.17 07:41:11;63,813;63,723;63,904;
27672;19.12.17 07:41:12;63,720;63,530;63,894;
27673;19.12.17 07:41:13;63,727;63,663;63,808;
27674;19.12.17 07:41:14;63,734;63,538;63,838;
27675;19.12.17 07:41:15;63,629;63,443;63,727;
27676;19.12.17 07:41:16;63,703;63,615;63,941;
27677;19.12.17 07:41:17;63,794;63,621;63,937;
27678;19.12.17 07:41:18;63,711;63,480;63,913;
27679;19.12.17 07:41:19;63,678;63,569;63,911;
27680;19.12.17 07:41:20;63,702;63,568;63,794;
27681;19.12.17 07:41:21;63,711;63,487;63,821;
27682;19.12.17 07:41:22;63,619;63,467;63,721;
27683;19.12.17 07:41:23;63,610;63,440;63,736;
27684;19.12.17 07:41:24;63,718;63,599;63,810;
27685;19.12.17 07:41:25;63,743;63,658;63,846;
27686;19.12.17 07:41:26;63,675;63,579;63,760;
27687;19.12.17 07:41:27;63,706;63,548;63,850;
27688;19.12.17 07:41:28;63,746;63,578;63,818;
27689;19.12.17 07:41:29;63,645;63,461;63,725;
27690;19.12.17 07:41:30;63,632;63,504;63,710;
27691;19.12.17 07:41:31;63,695;63,620;63,811;
27692;19.12.17 07:41:32;63,653;63,478;63,827;
27693;19.12.17 07:41:33;63,744;63,614;63,913;
27694;19.12.17 07:41:34;63,691;63,621;63,837;
27695;19.12.17 07:41:35;63,832;63,812;63,864;
27696;19.12.17 07:41:36;63,751;63,480;64,049;
27697;19.12.17 07:41:37;63,670;63,547;63,801;
27698;19.12.17 07:41:38;63,647;63,463;63,853;
27699;19.12.17 07:41:39;63,727;63,495;63,904;
27700;19.12.17 07:41:40;63,647;63,563;63,730;
27701;19.12.17 07:41:41;63,705;63,468;63,869;
27702;19.12.17 07:41:42;63,651;63,563;63,737;
27703;19.12.17 07:41:43;63,732;63,651;63,872;
27704;19.12.17 07:41:44;63,759;63,562;64,062;
27705;19.12.17 07:41:45;63,615;63,507;63,792;
27706;19.12.17 07:41:46;63,677;63,367;63,913;
27707;19.12.17 07:41:47;63,667;63,529;63,936;
27708;19.12.17 07:41:48;63,620;63,508;63,679;
27709;19.12.17 07:41:49;63,783;63,571;64,008;
27710;19.12.17 07:41:50;63,723;63,603;63,900;
27711;19.12.17 07:41:51;63,861;63,649;63,935;
27712;19.12.17 07:41:52;63,808;63,698;63,893;
27713;19.12.17 07:41:53;63,843;63,760;63,958;
27714;19.12.17 07:41:54;63,782;63,621;63,870;
27715;19.12.17 07:41:55;63,865;63,734;63,975;
27716;19.12.17 07:41:56;63,803;63,672;63,958;
27717;19.12.17 07:41:57;63,760;63,657;63,852;
27718;19.12.17 07:41:58;63,827;63,777;63,906;
27719;19.12.17 07:41:59;63,928;63,686;64,219;
27720;19.12.17 07:42:00;64,005;63,823;64,073;
27721;19.12.17 07:42:01;63,955;63,808;64,089;
27722;19.12.17 07:42:02;64,066;63,952;64,193;
27723;19.12.17 07:42:03;63,982;63,819;64,124;
27724;19.12.17 07:42:04;64,153;63,905;64,590;
27725;19.12.17 07:42:05;64,063;63,943;64,129;
27726;19.12.17 07:42:06;64,132;63,887;64,409;
27727;19.12.17 07:42:07;64,085;63,999;64,167;
27728;19.12.17 07:42:08;63,976;63,877;64,096;
27729;19.12.17 07:42:09;64,168;63,914;64,460;
27730;19.12.17 07:42:10;64,088;64,028;64,170;
27731;19.12.17 07:42:11;64,148;64,064;64,223;
27732;19.12.17 07:42:12;64,047;63,885;64,284;
27733;19.12.17 07:42:13;64,083;63,958;64,274;
27734;19.12.17 07:42:14;64,157;64,102;64,222;
27735;19.12.17 07:42:15;64,161;64,023;64,267;
27736;19.12.17 07:42:16;64,138;64,080;64,214;
27737;19.12.17 07:42:17;64,131;64,071;64,182;
27738;19.12.17 07:42:18;64,152;64,034;64,382;
27739;19.12.17 07:42:19;64,050;63,939;64,233;
27740;19.12.17 07:42:20;64,161;64,036;64,321;
27741;19.12.17 07:42:21;63,960;63,671;64,158;
27742;19.12.17 07:42:22;63,773;63,678;63,944;
27743;19.12.17 07:42:23;63,756;63,636;63,907;
27744;19.12.17 07:42:24;63,788;63,699;63,893;
27745;19.12.17 07:42:25;63,805;63,626;63,895;
27746;19.12.17 07:42:26;63,705;63,626;63,801;
27747;19.12.17 07:42:27;63,833;63,757;63,909;
27748;19.12.17 07:42:28;63,720;63,615;63,861;
27749;19.12.17 07:42:29;63,890;63,696;64,327;
27750;19.12.17 07:42:30;63,767;63,664;63,886;
27751;19.12.17 07:42:31;63,902;63,716;64,176;
27752;19.12.17 07:42:32;63,916;63,742;64,023;
27753;19.12.17 07:42:33;63,971;63,925;64,050;
27754;19.12.17 07:42:34;63,934;63,807;64,115;
27755;19.12.17 07:42:35;63,980;63,865;64,138;
27756;19.12.17 07:42:36;63,856;63,706;63,967;
27757;19.12.17 07:42:37;63,901;63,735;64,041;
27758;19.12.17 07:42:38;63,958;63,856;64,104;
27759;19.12.17 07:42:39;63,860;63,745;63,973;
27760;19.12.17 07:42:40;63,969;63,816;64,109;
27761;19.12.17 07:42:41;63,763;63,599;63,975;
27762;19.12.17 07:42:42;63,701;63,489;63,834;
27763;19.12.17 07:42:43;63,691;63,626;63,845;
27764;19.12.17 07:42:44;63,748;63,565;63,960;
27765;19.12.17 07:42:45;63,694;63,612;63,836;
27766;19.12.17 07:42:46;63,612;63,508;63,736;
27767;19.12.17 07:42:47;63,747;63,402;63,952;
27768;19.12.17 07:42:48;63,646;63,527;63,740;
27769;19.12.17 07:42:49;63,712;63,560;63,812;
27770;19.12.17 07:42:50;63,616;63,440;63,906;
27771;19.12.17 07:42:51;63,656;63,586;63,820;
27772;19.12.17 07:42:52;63,612;63,437;63,690;
27773;19.12.17 07:42:53;63,630;63,379;63,959;
27774;19.12.17 07:42:54;64,164;64,046;64,328;
27775;19.12.17 07:42:55;64,010;63,897;64,146;
27776;19.12.17 07:42:56;64,054;63,905;64,122;
27777;19.12.17 07:42:57;64,110;63,959;64,205;
27778;19.12.17 07:42:58;64,097;63,864;64,284;
27779;19.12.17 07:42:59;64,098;63,897;64,224;
27780;19.12.17 07:43:00;64,097;63,933;64,216;
27781;19.12.17 07:43:01;64,029;63,960;64,093;
27782;19.12.17 07:43:02;64,101;63,877;64,387;
27783;19.12.17 07:43:03;63,821;63,618;63,944;
27784;19.12.17 07:43:04;63,813;63,730;63,916;
27785;19.12.17 07:43:05;63,908;63,621;64,128;
27786;19.12.17 07:43:06;63,809;63,647;64,001;
27787;19.12.17 07:43:07;63,898;63,663;64,278;
27788;19.12.17 07:43:08;63,932;63,800;64,120;
27789;19.12.17 07:43:09;63,865;63,635;64,105;
27790;19.12.17 07:43:10;63,836;63,698;63,915;
27791;19.12.17 07:43:11;63,897;63,690;64,242;
27792;19.12.17 07:43:12;63,909;63,607;64,457;
27793;19.12.17 07:43:13;63,859;63,621;64,044;
27794;19.12.17 07:43:14;63,498;63,331;63,638;
27795;19.12.17 07:43:15;63,739;63,607;63,924;
27796;19.12.17 07:43:16;63,683;63,403;64,052;
27797;19.12.17 07:43:17;63,654;63,577;63,809;
27798;19.12.17 07:43:18;63,555;63,471;63,758;
27799;19.12.17 07:43:19;63,561;63,382;63,690;
27800;19.12.17 07:43:20;63,718;63,211;64,026;
27801;19.12.17 07:43:21;63,609;63,461;63,682;
27802;19.12.17 07:43:22;63,645;63,428;63,903;
27803;19.12.17 07:43:23;63,660;63,519;64,121;
27804;19.12.17 07:43:24;63,637;63,577;63,729;
27805;19.12.17 07:43:25;63,572;63,399;63,763;
27806;19.12.17 07:43:26;63,654;63,503;63,756;
27807;19.12.17 07:43:27;63,604;63,453;63,830;
27808;19.12.17 07:43:28;63,814;63,520;64,070;
27809;19.12.17 07:43:29;64,047;63,948;64,179;
27810;19.12.17 07:43:30;64,021;63,952;64,099;
27811;19.12.17 07:43:31;64,138;63,926;64,288;
27812;19.12.17 07:43:32;64,065;63,969;64,227;
27813;19.12.17 07:43:33;64,151;64,065;64,282;
27814;19.12.17 07:43:34;64,048;63,967;64,256;
27815;19.12.17 07:43:35;64,171;64,023;64,300;
27816;19.12.17 07:43:36;64,088;63,980;64,191;
27817;19.12.17 07:43:37;64,148;63,891;64,391;
27818;19.12.17 07:43:38;63,958;63,874;64,053;
27819;19.12.17 07:43:39;63,956;63,828;64,052;
27820;19.12.17 07:43:40;64,004;63,856;64,121;
27821;19.12.17 07:43:41;63,926;63,857;64,051;
27822;19.12.17 07:43:42;63,985;63,805;64,153;
27823;19.12.17 07:43:43;63,919;63,847;64,019;
27824;19.12.17 07:43:44;63,972;63,850;64,044;
27825;19.12.17 07:43:45;63,852;63,476;64,009;
27826;19.12.17 07:43:46;63,526;63,322;63,704;
27827;19.12.17 07:43:47;63,794;63,384;64,071;
27828;19.12.17 07:43:48;63,701;63,462;64,107;
27829;19.12.17 07:43:49;63,577;63,279;63,933;
27830;19.12.17 07:43:50;63,489;63,191;63,838;
27831;19.12.17 07:43:51;63,597;63,167;63,779;
27832;19.12.17 07:43:52;63,557;63,365;63,710;
27833;19.12.17 07:43:53;63,524;63,476;63,660;
27834;19.12.17 07:43:54;63,681;63,289;64,091;
27835;19.12.17 07:43:55;63,505;63,273;63,673;
27836;19.12.17 07:43:56;63,517;63,235;63,894;
27837;19.12.17 07:43:57;63,555;63,311;64,005;
27838;19.12.17 07:43:58;63,522;63,424;63,728;
27839;19.12.17 07:43:59;63,551;63,249;63,882;
27840;19.12.17 07:44:00;63,716;63,431;64,337;
27841;19.12.17 07:44:01;63,582;63,258;64,058;
27842;19.12.17 07:44:02;63,795;63,536;64,089;
27843;19.12.17 07:44:03;63,554;63,401;63,687;
27844;19.12.17 07:44:04;63,517;63,323;63,606;
27845;19.12.17 07:44:05;63,492;63,339;63,741;
27846;19.12.17 07:44:06;64,108;63,969;64,313;
27847;19.12.17 07:44:07;64,092;63,984;64,228;
27848;19.12.17 07:44:08;64,072;63,992;64,169;
27849;19.12.17 07:44:09;64,066;63,978;64,183;
27850;19.12.17 07:44:10;64,050;63,920;64,261;
27851;19.12.17 07:44:11;64,076;64,032;64,176;
27852;19.12.17 07:44:12;64,089;63,950;64,239;
27853;19.12.17 07:44:13;64,132;63,965;64,259;
27854;19.12.17 07:44:14;64,080;63,963;64,374;
27855;19.12.17 07:44:15;64,139;64,050;64,207;
27856;19.12.17 07:44:16;64,105;64,022;64,189;
27857;19.12.17 07:44:17;64,103;64,019;64,236;
27858;19.12.17 07:44:18;64,121;63,986;64,225;
27859;19.12.17 07:44:19;64,155;64,011;64,364;
27860;19.12.17 07:44:20;64,009;63,694;64,318;
27861;19.12.17 07:44:21;63,798;63,618;63,933;
27862;19.12.17 07:44:22;63,902;63,611;64,112;
27863;19.12.17 07:44:23;63,820;63,709;63,977;
27864;19.12.17 07:44:24;63,882;63,818;63,973;
27865;19.12.17 07:44:25;63,865;63,666;64,115;
27866;19.12.17 07:44:26;63,923;63,812;64,062;
27867;19.12.17 07:44:27;63,823;63,771;63,917;
27868;19.12.17 07:44:28;63,871;63,650;64,095;
27869;19.12.17 07:44:29;63,889;63,655;64,065;
27870;19.12.17 07:44:30;63,933;63,758;64,053;
27871;19.12.17 07:44:31;63,953;63,804;64,132;
27872;19.12.17 07:44:32;63,838;63,647;63,978;
27873;19.12.17 07:44:33;64,060;63,884;64,384;
27874;19.12.17 07:44:34;63,942;63,771;64,204;
27875;19.12.17 07:44:35;64,002;63,757;64,391;
27876;19.12.17 07:44:36;63,874;63,719;64,005;
27877;19.12.17 07:44:37;63,981;63,807;64,124;
27878;19.12.17 07:44:38;63,986;63,853;64,101;
27879;19.12.17 07:44:39;64,118;63,762;64,875;
27880;19.12.17 07:44:40;63,924;63,726;64,083;
27881;19.12.17 07:44:41;63,931;63,811;64,201;
27882;19.12.17 07:44:42;64,055;63,762;64,916;
27883;19.12.17 07:44:43;63,944;63,635;64,455;
27884;19.12.17 07:44:44;63,925;63,696;64,043;
27885;19.12.17 07:44:45;63,866;63,675;64,425;
27886;19.12.17 07:44:46;63,907;63,677;64,043;
27887;19.12.17 07:44:47;63,913;63,656;64,240;
27888;19.12.17 07:44:48;63,932;63,752;64,222;
27889;19.12.17 07:44:49;63,763;63,591;63,926;
27890;19.12.17 07:44:50;63,790;63,650;63,998;
27891;19.12.17 07:44:51;63,908;63,685;64,115;
27892;19.12.17 07:44:52;63,871;63,799;63,960;
27893;19.12.17 07:44:53;63,892;63,751;64,033;
27894;19.12.17 07:44:54;63,958;63,712;64,310;
27895;19.12.17 07:44:55;63,840;63,722;63,981;
27896;19.12.17 07:44:56;63,822;63,752;63,910;
27897;19.12.17 07:44:57;63,861;63,761;63,959;
27898;19.12.17 07:44:58;63,843;63,710;64,049;
27899;19.12.17 07:44:59;64,063;63,639;64,830;
27900;19.12.17 07:45:00;63,857;63,690;64,045;
27901;19.12.17 07:45:01;63,936;63,723;64,320;
27902;19.12.17 07:45:02;63,910;63,792;64,290;
27903;19.12.17 07:45:03;64,112;63,815;64,370;
27904;19.12.17 07:45:04;63,996;63,816;64,259;
27905;19.12.17 07:45:05;63,938;63,735;64,267;
27906;19.12.17 07:45:06;64,176;63,775;64,486;
27907;19.12.17 07:45:07;63,942;63,822;64,177;
27908;19.12.17 07:45:08;64,050;63,863;64,375;
27909;19.12.17 07:45:09;64,171;63,827;64,544;
27910;19.12.17 07:45:10;63,931;63,755;64,337;
27911;19.12.17 07:45:11;63,761;63,683;63,868;
27912;19.12.17 07:45:12;63,904;63,706;64,140;
27913;19.12.17 07:45:13;64,059;63,911;64,380;
27914;19.12.17 07:45:14;64,278;64,166;64,406;
27915;19.12.17 07:45:15;64,311;64,067;64,561;
27916;19.12.17 07:45:16;64,221;64,148;64,366;
27917;19.12.17 07:45:17;64,268;64,168;64,344;
27918;19.12.17 07:45:18;64,257;64,183;64,427;
27919;19.12.17 07:45:19;64,188;63,949;64,336;
27920;19.12.17 07:45:20;64,048;63,799;64,369;
27921;19.12.17 07:45:21;63,877;63,727;64,098;
27922;19.12.17 07:45:22;63,966;63,856;64,188;
27923;19.12.17 07:45:23;64,033;63,817;64,175;
27924;19.12.17 07:45:24;63,899;63,846;63,999;
27925;19.12.17 07:45:25;63,923;63,868;64,023;
27926;19.12.17 07:45:26;63,896;63,756;64,040;
27927;19.12.17 07:45:27;63,938;63,809;64,077;
27928;19.12.17 07:45:28;63,958;63,806;64,050;
27929;19.12.17 07:45:29;64,121;63,812;64,369;
27930;19.12.17 07:45:30;64,364;64,280;64,540;
27931;19.12.17 07:45:31;64,263;64,085;64,398;
27932;19.12.17 07:45:32;64,286;64,178;64,449;
27933;19.12.17 07:45:33;64,296;64,150;64,463;
27934;19.12.17 07:45:34;64,288;64,250;64,318;
27935;19.12.17 07:45:35;63,833;63,657;64,080;
27936;19.12.17 07:45:36;63,771;63,541;63,892;
