Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
28764;20.12.17 07:59:24;64,145;64,004;64,401;
28765;20.12.17 07:59:25;64,252;64,036;64,441;
28766;20.12.17 07:59:26;64,180;64,049;64,357;
28767;20.12.17 07:59:27;64,150;64,043;64,284;
28768;20.12.17 07:59:28;64,152;64,016;64,276;
28769;20.12.17 07:59:29;64,172;64,070;64,337;
28770;20.12.17 07:59:30;64,120;64,032;64,264;
28771;20.12.17 07:59:31;64,002;63,768;64,214;
28772;20.12.17 07:59:32;63,976;63,896;64,222;
28773;20.12.17 07:59:33;63,904;63,824;63,983;
28774;20.12.17 07:59:34;63,874;63,752;63,978;
28775;20.12.17 07:59:35;63,962;63,890;64,055;
28776;20.12.17 07:59:36;63,891;63,799;63,987;
28777;20.12.17 07:59:37;63,958;63,828;64,110;
28778;20.12.17 07:59:38;63,991;63,895;64,088;
28779;20.12.17 07:59:39;63,930;63,830;64,016;
28780;20.12.17 07:59:40;64,018;63,916;64,137;
28781;20.12.17 07:59:41;64,012;63,907;64,122;
28782;20.12.17 07:59:42;63,956;63,915;64,000;
28783;20.12.17 07:59:43;64,041;63,945;64,112;
28784;20.12.17 07:59:44;64,049;63,920;64,162;
28785;20.12.17 07:59:45;64,019;63,920;64,102;
28786;20.12.17 07:59:46;64,059;63,994;64,156;
28787;20.12.17 07:59:47;63,958;63,847;64,073;
28788;20.12.17 07:59:48;63,976;63,903;64,058;
28789;20.12.17 07:59:49;63,921;63,822;64,038;
28790;20.12.17 07:59:50;63,991;63,838;64,160;
28791;20.12.17 07:59:51;64,024;63,884;64,224;
28792;20.12.17 07:59:52;64,046;63,841;64,269;
28793;20.12.17 07:59:53;64,028;63,862;64,180;
28794;20.12.17 07:59:54;63,985;63,894;64,123;
28795;20.12.17 07:59:55;64,057;63,916;64,247;
28796;20.12.17 07:59:56;63,959;63,891;64,051;
28797;20.12.17 07:59:57;64,060;63,930;64,140;
28798;20.12.17 07:59:58;63,950;63,836;64,087;
28799;20.12.17 07:59:59;63,956;63,842;64,116;
28800;20.12.17 08:00:00;64,015;63,924;64,160;
28801;20.12.17 08:00:01;64,065;63,985;64,195;
28802;20.12.17 08:00:02;64,029;63,891;64,250;
28803;20.12.17 08:00:03;64,067;63,910;64,159;
28804;20.12.17 08:00:04;64,129;63,989;64,288;
28805;20.12.17 08:00:05;64,120;64,011;64,203;
28806;20.12.17 08:00:06;64,069;63,966;64,211;
28807;20.12.17 08:00:07;64,079;63,945;64,273;
28808;20.12.17 08:00:08;64,101;63,990;64,267;
28809;20.12.17 08:00:09;64,067;64,012;64,140;
28810;20.12.17 08:00:10;64,066;63,938;64,161;
28811;20.12.17 08:00:11;64,120;63,961;64,199;
28812;20.12.17 08:00:12;64,094;64,013;64,220;
28813;20.12.17 08:00:13;64,081;63,935;64,281;
28814;20.12.17 08:00:14;64,115;63,970;64,208;
28815;20.12.17 08:00:15;64,095;63,987;64,342;
28816;20.12.17 08:00:16;64,098;63,928;64,332;
28817;20.12.17 08:00:17;64,095;64,007;64,232;
28818;20.12.17 08:00:18;64,094;63,966;64,279;
28819;20.12.17 08:00:19;64,083;63,914;64,374;
28820;20.12.17 08:00:20;64,034;63,968;64,136;
28821;20.12.17 08:00:21;64,094;64,072;64,140;
28822;20.12.17 08:00:22;64,090;63,978;64,206;
28823;20.12.17 08:00:23;64,077;63,951;64,255;
28824;20.12.17 08:00:24;64,114;64,018;64,195;
28825;20.12.17 08:00:25;64,037;63,877;64,155;
28826;20.12.17 08:00:26;64,102;63,944;64,299;
28827;20.12.17 08:00:27;64,012;63,949;64,123;
28828;20.12.17 08:00:28;64,071;63,862;64,260;
28829;20.12.17 08:00:29;64,023;63,945;64,107;
28830;20.12.17 08:00:30;64,088;64,003;64,234;
28831;20.12.17 08:00:31;64,058;64,004;64,090;
28832;20.12.17 08:00:32;64,103;64,066;64,136;
28833;20.12.17 08:00:33;64,147;64,104;64,214;
28834;20.12.17 08:00:34;64,162;64,123;64,209;
28835;20.12.17 08:00:35;64,150;64,043;64,296;
28836;20.12.17 08:00:36;64,122;64,001;64,211;
28837;20.12.17 08:00:37;64,150;64,025;64,291;
28838;20.12.17 08:00:38;64,160;64,048;64,400;
28839;20.12.17 08:00:39;64,142;63,968;64,302;
28840;20.12.17 08:00:40;63,787;63,653;63,908;
28841;20.12.17 08:00:41;63,863;63,722;64,010;
28842;20.12.17 08:00:42;63,866;63,718;63,967;
28843;20.12.17 08:00:43;63,949;63,750;64,416;
28844;20.12.17 08:00:44;63,829;63,762;63,965;
28845;20.12.17 08:00:45;63,814;63,710;63,984;
28846;20.12.17 08:00:46;63,830;63,680;63,971;
28847;20.12.17 08:00:47;63,902;63,846;63,975;
28848;20.12.17 08:00:48;63,866;63,706;64,005;
28849;20.12.17 08:00:49;63,906;63,790;64,044;
28850;20.12.17 08:00:50;63,875;63,708;64,093;
28851;20.12.17 08:00:51;63,812;63,701;63,901;
28852;20.12.17 08:00:52;63,836;63,736;63,946;
28853;20.12.17 08:00:53;63,812;63,683;63,918;
28854;20.12.17 08:00:54;63,832;63,729;64,079;
28855;20.12.17 08:00:55;63,929;63,788;64,026;
28856;20.12.17 08:00:56;63,990;63,877;64,131;
28857;20.12.17 08:00:57;64,009;63,920;64,108;
28858;20.12.17 08:00:58;63,966;63,914;64,044;
28859;20.12.17 08:00:59;63,990;63,892;64,098;
28860;20.12.17 08:01:00;64,005;63,935;64,103;
28861;20.12.17 08:01:01;64,030;63,930;64,130;
28862;20.12.17 08:01:02;64,043;63,944;64,111;
28863;20.12.17 08:01:03;64,035;63,997;64,092;
28864;20.12.17 08:01:04;64,043;63,973;64,115;
28865;20.12.17 08:01:05;64,070;64,005;64,159;
28866;20.12.17 08:01:06;64,013;63,900;64,169;
28867;20.12.17 08:01:07;64,000;63,785;64,189;
28868;20.12.17 08:01:08;63,959;63,907;64,029;
28869;20.12.17 08:01:09;63,953;63,809;64,053;
28870;20.12.17 08:01:10;63,984;63,909;64,071;
28871;20.12.17 08:01:11;63,958;63,763;64,077;
28872;20.12.17 08:01:12;63,942;63,895;64,056;
28873;20.12.17 08:01:13;64,025;63,908;64,173;
28874;20.12.17 08:01:14;64,071;63,893;64,258;
28875;20.12.17 08:01:15;64,049;63,969;64,130;
28876;20.12.17 08:01:16;64,104;63,987;64,251;
28877;20.12.17 08:01:17;64,136;64,070;64,258;
28878;20.12.17 08:01:18;64,128;64,046;64,183;
28879;20.12.17 08:01:19;64,114;64,043;64,177;
28880;20.12.17 08:01:20;64,109;64,035;64,316;
28881;20.12.17 08:01:21;64,132;64,035;64,251;
28882;20.12.17 08:01:22;64,175;64,047;64,314;
28883;20.12.17 08:01:23;64,151;64,041;64,194;
28884;20.12.17 08:01:24;63,958;63,710;64,290;
28885;20.12.17 08:01:25;63,890;63,833;63,958;
28886;20.12.17 08:01:26;63,898;63,730;64,066;
28887;20.12.17 08:01:27;63,866;63,778;63,945;
28888;20.12.17 08:01:28;63,923;63,764;64,083;
28889;20.12.17 08:01:29;63,912;63,845;64,026;
28890;20.12.17 08:01:30;63,984;63,866;64,070;
28891;20.12.17 08:01:31;63,949;63,875;64,037;
28892;20.12.17 08:01:32;64,043;63,955;64,172;
28893;20.12.17 08:01:33;63,934;63,897;63,981;
28894;20.12.17 08:01:34;63,968;63,794;64,125;
28895;20.12.17 08:01:35;63,945;63,862;64,037;
28896;20.12.17 08:01:36;63,923;63,755;64,067;
28897;20.12.17 08:01:37;63,962;63,890;64,036;
28898;20.12.17 08:01:38;63,837;63,752;64,009;
28899;20.12.17 08:01:39;63,990;63,914;64,162;
28900;20.12.17 08:01:40;63,902;63,796;64,031;
28901;20.12.17 08:01:41;63,979;63,924;64,036;
28902;20.12.17 08:01:42;63,902;63,769;63,993;
28903;20.12.17 08:01:43;63,960;63,882;64,125;
28904;20.12.17 08:01:44;63,899;63,828;63,967;
28905;20.12.17 08:01:45;63,937;63,849;63,992;
28906;20.12.17 08:01:46;63,917;63,895;63,959;
28907;20.12.17 08:01:47;63,994;63,864;64,107;
28908;20.12.17 08:01:48;64,003;63,837;64,067;
28909;20.12.17 08:01:49;63,973;63,858;64,150;
28910;20.12.17 08:01:50;64,002;63,945;64,090;
28911;20.12.17 08:01:51;63,960;63,864;64,083;
28912;20.12.17 08:01:52;64,033;63,881;64,137;
28913;20.12.17 08:01:53;63,975;63,869;64,194;
28914;20.12.17 08:01:54;64,012;63,824;64,221;
28915;20.12.17 08:01:55;63,951;63,746;64,077;
28916;20.12.17 08:01:56;64,035;63,975;64,118;
28917;20.12.17 08:01:57;64,055;63,874;64,200;
28918;20.12.17 08:01:58;64,036;63,991;64,111;
28919;20.12.17 08:01:59;64,018;63,916;64,192;
28920;20.12.17 08:02:00;64,042;63,953;64,131;
28921;20.12.17 08:02:01;64,064;63,905;64,223;
28922;20.12.17 08:02:02;64,112;64,063;64,158;
28923;20.12.17 08:02:03;64,033;63,967;64,149;
28924;20.12.17 08:02:04;64,074;64,021;64,211;
28925;20.12.17 08:02:05;64,031;63,922;64,129;
28926;20.12.17 08:02:06;64,065;63,981;64,141;
28927;20.12.17 08:02:07;64,032;63,946;64,108;
28928;20.12.17 08:02:08;64,046;63,939;64,090;
28929;20.12.17 08:02:09;64,001;63,848;64,193;
28930;20.12.17 08:02:10;64,031;63,983;64,117;
28931;20.12.17 08:02:11;63,985;63,932;64,037;
28932;20.12.17 08:02:12;63,998;63,911;64,127;
28933;20.12.17 08:02:13;64,032;63,913;64,093;
28934;20.12.17 08:02:14;64,015;63,955;64,062;
28935;20.12.17 08:02:15;64,042;63,964;64,206;
28936;20.12.17 08:02:16;63,962;63,837;64,055;
28937;20.12.17 08:02:17;63,939;63,827;64,124;
28938;20.12.17 08:02:18;64,014;63,966;64,066;
28939;20.12.17 08:02:19;63,923;63,847;64,001;
28940;20.12.17 08:02:20;63,970;63,846;64,180;
28941;20.12.17 08:02:21;63,977;63,837;64,123;
28942;20.12.17 08:02:22;64,024;63,861;64,170;
28943;20.12.17 08:02:23;63,898;63,808;63,965;
28944;20.12.17 08:02:24;63,926;63,865;64,043;
28945;20.12.17 08:02:25;64,135;63,948;64,337;
28946;20.12.17 08:02:26;64,097;63,976;64,183;
28947;20.12.17 08:02:27;64,113;64,042;64,177;
28948;20.12.17 08:02:28;64,090;64,016;64,289;
28949;20.12.17 08:02:29;64,152;63,991;64,462;
28950;20.12.17 08:02:30;64,102;63,942;64,241;
28951;20.12.17 08:02:31;64,081;63,999;64,149;
28952;20.12.17 08:02:32;64,017;63,988;64,081;
28953;20.12.17 08:02:33;64,177;64,142;64,275;
28954;20.12.17 08:02:34;64,088;64,025;64,169;
28955;20.12.17 08:02:35;64,094;63,911;64,276;
28956;20.12.17 08:02:36;64,031;63,903;64,221;
28957;20.12.17 08:02:37;64,111;63,987;64,171;
28958;20.12.17 08:02:38;64,129;63,964;64,303;
28959;20.12.17 08:02:39;64,058;63,998;64,179;
28960;20.12.17 08:02:40;64,060;63,962;64,113;
28961;20.12.17 08:02:41;64,044;63,987;64,137;
28962;20.12.17 08:02:42;64,137;64,017;64,314;
28963;20.12.17 08:02:43;64,155;64,001;64,277;
28964;20.12.17 08:02:44;64,167;64,115;64,291;
28965;20.12.17 08:02:45;64,217;64,057;64,452;
28966;20.12.17 08:02:46;64,097;64,051;64,159;
28967;20.12.17 08:02:47;64,081;64,009;64,179;
28968;20.12.17 08:02:48;64,031;63,978;64,096;
28969;20.12.17 08:02:49;64,151;64,016;64,360;
28970;20.12.17 08:02:50;64,008;63,904;64,213;
28971;20.12.17 08:02:51;64,101;63,944;64,218;
28972;20.12.17 08:02:52;64,066;63,946;64,217;
28973;20.12.17 08:02:53;64,135;64,057;64,237;
28974;20.12.17 08:02:54;64,047;64,013;64,081;
28975;20.12.17 08:02:55;64,207;64,077;64,301;
28976;20.12.17 08:02:56;64,216;64,125;64,449;
28977;20.12.17 08:02:57;64,158;64,062;64,267;
28978;20.12.17 08:02:58;64,196;64,097;64,359;
28979;20.12.17 08:02:59;64,193;64,042;64,395;
28980;20.12.17 08:03:00;64,146;64,077;64,214;
28981;20.12.17 08:03:01;64,165;64,114;64,291;
28982;20.12.17 08:03:02;64,216;64,113;64,364;
28983;20.12.17 08:03:03;64,141;64,080;64,282;
28984;20.12.17 08:03:04;64,022;63,813;64,239;
28985;20.12.17 08:03:05;63,852;63,742;63,993;
28986;20.12.17 08:03:06;63,807;63,720;63,868;
28987;20.12.17 08:03:07;63,851;63,568;64,105;
28988;20.12.17 08:03:08;63,901;63,867;63,927;
28989;20.12.17 08:03:09;63,804;63,731;63,893;
28990;20.12.17 08:03:10;64,001;63,786;64,378;
28991;20.12.17 08:03:11;63,899;63,829;64,041;
28992;20.12.17 08:03:12;63,760;63,581;63,914;
28993;20.12.17 08:03:13;63,874;63,783;63,935;
28994;20.12.17 08:03:14;63,867;63,786;63,985;
28995;20.12.17 08:03:15;63,849;63,656;63,991;
28996;20.12.17 08:03:16;63,801;63,632;63,923;
28997;20.12.17 08:03:17;63,842;63,747;63,993;
28998;20.12.17 08:03:18;63,763;63,633;63,889;
28999;20.12.17 08:03:19;63,783;63,642;63,883;
29000;20.12.17 08:03:20;63,945;63,875;64,002;
29001;20.12.17 08:03:21;64,033;63,915;64,218;
29002;20.12.17 08:03:22;63,997;63,914;64,126;
29003;20.12.17 08:03:23;63,997;63,928;64,180;
29004;20.12.17 08:03:24;64,067;63,962;64,210;
29005;20.12.17 08:03:25;64,044;63,903;64,144;
29006;20.12.17 08:03:26;64,018;63,819;64,149;
29007;20.12.17 08:03:27;64,133;64,034;64,228;
29008;20.12.17 08:03:28;63,983;63,837;64,173;
29009;20.12.17 08:03:29;63,985;63,887;64,100;
29010;20.12.17 08:03:30;64,039;63,876;64,236;
29011;20.12.17 08:03:31;64,069;63,961;64,194;
29012;20.12.17 08:03:32;63,964;63,843;64,134;
29013;20.12.17 08:03:33;64,029;63,962;64,077;
29014;20.12.17 08:03:34;64,119;63,926;64,290;
29015;20.12.17 08:03:35;64,092;63,958;64,213;
29016;20.12.17 08:03:36;64,137;64,013;64,214;
29017;20.12.17 08:03:37;64,088;63,917;64,306;
29018;20.12.17 08:03:38;64,054;63,969;64,161;
29019;20.12.17 08:03:39;63,965;63,869;64,069;
29020;20.12.17 08:03:40;64,008;63,933;64,115;
29021;20.12.17 08:03:41;63,864;63,718;64,005;
29022;20.12.17 08:03:42;63,876;63,805;64,027;
29023;20.12.17 08:03:43;63,937;63,788;64,139;
29024;20.12.17 08:03:44;63,902;63,839;63,949;
29025;20.12.17 08:03:45;63,926;63,835;64,027;
29026;20.12.17 08:03:46;63,944;63,835;64,045;
29027;20.12.17 08:03:47;63,942;63,803;64,041;
29028;20.12.17 08:03:48;63,918;63,812;64,017;
29029;20.12.17 08:03:49;63,923;63,836;63,988;
29030;20.12.17 08:03:50;64,009;63,860;64,146;
29031;20.12.17 08:03:51;64,040;63,914;64,282;
29032;20.12.17 08:03:52;64,242;64,136;64,368;
29033;20.12.17 08:03:53;64,148;63,966;64,426;
29034;20.12.17 08:03:54;64,172;64,058;64,261;
29035;20.12.17 08:03:55;64,151;63,985;64,288;
29036;20.12.17 08:03:56;64,157;63,984;64,263;
29037;20.12.17 08:03:57;64,119;63,982;64,286;
29038;20.12.17 08:03:58;64,174;64,029;64,271;
29039;20.12.17 08:03:59;64,096;64,028;64,195;
29040;20.12.17 08:04:00;64,112;63,987;64,234;
29041;20.12.17 08:04:01;64,025;63,907;64,300;
29042;20.12.17 08:04:02;63,887;63,765;63,977;
29043;20.12.17 08:04:03;64,009;63,936;64,101;
29044;20.12.17 08:04:04;63,931;63,783;64,047;
29045;20.12.17 08:04:05;63,951;63,818;64,048;
29046;20.12.17 08:04:06;63,958;63,850;64,024;
29047;20.12.17 08:04:07;63,908;63,818;63,999;
29048;20.12.17 08:04:08;63,940;63,793;64,021;
29049;20.12.17 08:04:09;63,903;63,781;64,057;
29050;20.12.17 08:04:10;63,884;63,824;63,951;
29051;20.12.17 08:04:11;63,919;63,836;63,994;
29052;20.12.17 08:04:12;63,974;63,716;64,231;
29053;20.12.17 08:04:13;63,980;63,941;64,019;
29054;20.12.17 08:04:14;63,980;63,834;64,106;
29055;20.12.17 08:04:15;64,014;63,893;64,157;
29056;20.12.17 08:04:16;63,933;63,888;64,041;
29057;20.12.17 08:04:17;64,026;63,961;64,115;
29058;20.12.17 08:04:18;63,978;63,856;64,065;
29059;20.12.17 08:04:19;64,066;63,906;64,182;
29060;20.12.17 08:04:20;64,006;63,850;64,158;
29061;20.12.17 08:04:21;64,108;63,894;64,228;
29062;20.12.17 08:04:22;64,032;63,872;64,120;
29063;20.12.17 08:04:23;64,093;64,028;64,161;
29064;20.12.17 08:04:24;64,125;64,027;64,270;
29065;20.12.17 08:04:25;64,105;64,000;64,268;
29066;20.12.17 08:04:26;64,129;64,014;64,205;
29067;20.12.17 08:04:27;64,090;64,046;64,200;
29068;20.12.17 08:04:28;64,138;64,069;64,215;
29069;20.12.17 08:04:29;64,129;64,062;64,256;
29070;20.12.17 08:04:30;64,143;64,016;64,346;
29071;20.12.17 08:04:31;64,095;63,994;64,256;
29072;20.12.17 08:04:32;64,054;63,972;64,187;
29073;20.12.17 08:04:33;64,085;63,930;64,228;
29074;20.12.17 08:04:34;64,049;63,970;64,204;
29075;20.12.17 08:04:35;64,038;63,889;64,139;
29076;20.12.17 08:04:36;64,028;63,908;64,202;
29077;20.12.17 08:04:37;64,004;63,908;64,075;
29078;20.12.17 08:04:38;63,965;63,881;64,027;
29079;20.12.17 08:04:39;63,992;63,912;64,101;
29080;20.12.17 08:04:40;64,022;63,876;64,120;
29081;20.12.17 08:04:41;63,978;63,887;64,140;
29082;20.12.17 08:04:42;64,045;63,970;64,119;
29083;20.12.17 08:04:43;64,003;63,962;64,072;
29084;20.12.17 08:04:44;64,024;63,881;64,204;
29085;20.12.17 08:04:45;63,988;63,935;64,042;
29086;20.12.17 08:04:46;64,036;63,925;64,195;
29087;20.12.17 08:04:47;64,035;63,935;64,113;
29088;20.12.17 08:04:48;64,055;63,943;64,115;
29089;20.12.17 08:04:49;64,024;63,966;64,101;
29090;20.12.17 08:04:50;64,099;64,020;64,212;
29091;20.12.17 08:04:51;64,067;63,998;64,139;
29092;20.12.17 08:04:52;64,121;63,955;64,236;
29093;20.12.17 08:04:53;64,123;64,071;64,205;
29094;20.12.17 08:04:54;64,177;64,038;64,368;
29095;20.12.17 08:04:55;64,093;64,015;64,185;
29096;20.12.17 08:04:56;64,144;63,926;64,290;
29097;20.12.17 08:04:57;64,082;63,998;64,165;
29098;20.12.17 08:04:58;64,113;64,016;64,228;
29099;20.12.17 08:04:59;64,047;63,998;64,144;
29100;20.12.17 08:05:00;64,134;64,062;64,168;
29101;20.12.17 08:05:01;64,118;64,087;64,173;
29102;20.12.17 08:05:02;64,136;64,040;64,225;
29103;20.12.17 08:05:03;64,138;64,066;64,191;
29104;20.12.17 08:05:04;64,129;64,045;64,209;
29105;20.12.17 08:05:05;64,095;64,024;64,171;
29106;20.12.17 08:05:06;64,102;64,000;64,222;
29107;20.12.17 08:05:07;64,150;64,096;64,213;
29108;20.12.17 08:05:08;64,082;64,021;64,142;
29109;20.12.17 08:05:09;64,149;64,023;64,222;
29110;20.12.17 08:05:10;64,032;64,008;64,065;
29111;20.12.17 08:05:11;64,113;63,992;64,283;
29112;20.12.17 08:05:12;64,076;63,908;64,213;
29113;20.12.17 08:05:13;64,160;64,085;64,249;
29114;20.12.17 08:05:14;64,195;64,037;64,315;
29115;20.12.17 08:05:15;64,111;64,000;64,278;
29116;20.12.17 08:05:16;64,205;64,070;64,398;
29117;20.12.17 08:05:17;64,134;64,057;64,291;
29118;20.12.17 08:05:18;64,123;64,071;64,169;
29119;20.12.17 08:05:19;64,026;63,898;64,181;
29120;20.12.17 08:05:20;64,061;63,908;64,202;
29121;20.12.17 08:05:21;64,000;63,928;64,135;
29122;20.12.17 08:05:22;64,032;63,909;64,164;
29123;20.12.17 08:05:23;63,984;63,971;64,016;
29124;20.12.17 08:05:24;64,054;63,936;64,199;
29125;20.12.17 08:05:25;64,136;64,069;64,232;
29126;20.12.17 08:05:26;64,008;63,900;64,071;
29127;20.12.17 08:05:27;64,141;64,042;64,299;
29128;20.12.17 08:05:28;64,113;63,800;64,385;
29129;20.12.17 08:05:29;64,232;64,166;64,393;
29130;20.12.17 08:05:30;64,223;64,126;64,348;
29131;20.12.17 08:05:31;64,203;64,111;64,331;
29132;20.12.17 08:05:32;64,260;64,155;64,439;
29133;20.12.17 08:05:33;64,143;64,098;64,207;
29134;20.12.17 08:05:34;64,222;64,131;64,318;
29135;20.12.17 08:05:35;64,205;64,106;64,298;
29136;20.12.17 08:05:36;64,143;64,076;64,200;
29137;20.12.17 08:05:37;64,185;64,135;64,232;
29138;20.12.17 08:05:38;64,139;64,059;64,202;
29139;20.12.17 08:05:39;64,210;64,132;64,290;
29140;20.12.17 08:05:40;64,124;64,008;64,201;
29141;20.12.17 08:05:41;64,162;64,037;64,226;
29142;20.12.17 08:05:42;64,149;64,088;64,214;
29143;20.12.17 08:05:43;64,180;64,128;64,199;
29144;20.12.17 08:05:44;64,208;64,155;64,254;
29145;20.12.17 08:05:45;64,207;64,118;64,313;
29146;20.12.17 08:05:46;64,244;64,154;64,321;
29147;20.12.17 08:05:47;64,198;64,111;64,258;
29148;20.12.17 08:05:48;64,235;64,148;64,300;
29149;20.12.17 08:05:49;64,188;64,127;64,245;
29150;20.12.17 08:05:50;64,230;64,208;64,259;
29151;20.12.17 08:05:51;64,241;64,128;64,282;
29152;20.12.17 08:05:52;64,237;64,142;64,362;
29153;20.12.17 08:05:53;64,205;64,100;64,309;
29154;20.12.17 08:05:54;64,213;64,134;64,302;
29155;20.12.17 08:05:55;64,262;64,137;64,349;
29156;20.12.17 08:05:56;64,187;64,136;64,257;
29157;20.12.17 08:05:57;64,217;64,123;64,259;
29158;20.12.17 08:05:58;64,188;64,099;64,328;
29159;20.12.17 08:05:59;64,243;64,129;64,342;
29160;20.12.17 08:06:00;64,185;64,084;64,278;
29161;20.12.17 08:06:01;64,212;64,093;64,291;
29162;20.12.17 08:06:02;64,195;64,132;64,302;
29163;20.12.17 08:06:03;64,003;63,602;64,301;
29164;20.12.17 08:06:04;63,725;63,576;63,880;
29165;20.12.17 08:06:05;63,734;63,640;63,857;
29166;20.12.17 08:06:06;63,858;63,577;64,166;
29167;20.12.17 08:06:07;63,743;63,606;63,930;
29168;20.12.17 08:06:08;63,658;63,505;63,807;
29169;20.12.17 08:06:09;63,764;63,699;63,841;
29170;20.12.17 08:06:10;63,800;63,616;64,188;
29171;20.12.17 08:06:11;63,685;63,544;63,769;
29172;20.12.17 08:06:12;63,749;63,704;63,828;
29173;20.12.17 08:06:13;63,704;63,576;63,854;
29174;20.12.17 08:06:14;63,739;63,661;63,802;
29175;20.12.17 08:06:15;63,871;63,595;64,511;
29176;20.12.17 08:06:16;63,816;63,701;63,934;
29177;20.12.17 08:06:17;63,808;63,679;63,972;
29178;20.12.17 08:06:18;63,763;63,694;63,866;
29179;20.12.17 08:06:19;63,731;63,598;63,866;
29180;20.12.17 08:06:20;63,756;63,687;63,807;
29181;20.12.17 08:06:21;63,789;63,655;63,908;
29182;20.12.17 08:06:22;63,798;63,715;63,968;
29183;20.12.17 08:06:23;63,757;63,565;63,928;
29184;20.12.17 08:06:24;63,751;63,581;63,846;
29185;20.12.17 08:06:25;63,711;63,588;63,845;
29186;20.12.17 08:06:26;63,760;63,550;64,166;
29187;20.12.17 08:06:27;63,714;63,552;63,954;
29188;20.12.17 08:06:28;63,714;63,570;63,858;
29189;20.12.17 08:06:29;63,949;63,773;64,094;
29190;20.12.17 08:06:30;63,760;63,691;63,867;
29191;20.12.17 08:06:31;63,689;63,609;63,819;
29192;20.12.17 08:06:32;63,736;63,586;63,957;
29193;20.12.17 08:06:33;63,658;63,601;63,696;
29194;20.12.17 08:06:34;63,685;63,573;63,799;
29195;20.12.17 08:06:35;63,657;63,452;63,879;
29196;20.12.17 08:06:36;63,570;63,504;63,618;
29197;20.12.17 08:06:37;63,709;63,549;63,851;
29198;20.12.17 08:06:38;63,696;63,577;63,787;
29199;20.12.17 08:06:39;63,675;63,511;63,750;
29200;20.12.17 08:06:40;63,837;63,719;64,081;
29201;20.12.17 08:06:41;63,788;63,610;64,212;
29202;20.12.17 08:06:42;63,662;63,597;63,724;
29203;20.12.17 08:06:43;63,652;63,540;63,710;
29204;20.12.17 08:06:44;63,754;63,665;63,824;
29205;20.12.17 08:06:45;63,745;63,659;63,821;
29206;20.12.17 08:06:46;63,705;63,587;63,867;
29207;20.12.17 08:06:47;63,722;63,448;63,938;
29208;20.12.17 08:06:48;63,791;63,733;63,824;
29209;20.12.17 08:06:49;63,779;63,692;63,851;
29210;20.12.17 08:06:50;63,893;63,707;64,409;
29211;20.12.17 08:06:51;63,781;63,556;63,928;
29212;20.12.17 08:06:52;63,755;63,527;64,021;
29213;20.12.17 08:06:53;63,791;63,562;64,273;
29214;20.12.17 08:06:54;63,675;63,596;63,745;
29215;20.12.17 08:06:55;63,773;63,529;63,929;
29216;20.12.17 08:06:56;63,707;63,595;63,861;
29217;20.12.17 08:06:57;63,836;63,766;63,914;
29218;20.12.17 08:06:58;63,714;63,659;63,764;
29219;20.12.17 08:06:59;63,749;63,619;63,866;
29220;20.12.17 08:07:00;63,932;63,564;64,359;
29221;20.12.17 08:07:01;63,691;63,585;63,782;
29222;20.12.17 08:07:02;63,769;63,636;63,927;
29223;20.12.17 08:07:03;63,820;63,608;64,111;
29224;20.12.17 08:07:04;63,744;63,638;63,873;
29225;20.12.17 08:07:05;63,655;63,534;63,836;
29226;20.12.17 08:07:06;63,623;63,501;63,752;
29227;20.12.17 08:07:07;63,711;63,504;63,903;
29228;20.12.17 08:07:08;63,789;63,693;63,989;
29229;20.12.17 08:07:09;63,825;63,588;64,304;
29230;20.12.17 08:07:10;63,824;63,636;64,206;
29231;20.12.17 08:07:11;63,841;63,661;64,318;
29232;20.12.17 08:07:12;63,777;63,518;63,873;
29233;20.12.17 08:07:13;63,751;63,635;63,828;
29234;20.12.17 08:07:14;63,740;63,649;63,934;
29235;20.12.17 08:07:15;63,743;63,653;63,817;
29236;20.12.17 08:07:16;63,931;63,642;64,194;
29237;20.12.17 08:07:17;63,741;63,654;63,821;
29238;20.12.17 08:07:18;63,728;63,648;63,926;
29239;20.12.17 08:07:19;63,886;63,700;64,037;
29240;20.12.17 08:07:20;63,644;63,518;63,720;
29241;20.12.17 08:07:21;63,795;63,629;63,996;
29242;20.12.17 08:07:22;63,690;63,544;63,839;
29243;20.12.17 08:07:23;63,884;63,547;64,346;
29244;20.12.17 08:07:24;63,688;63,504;63,785;
29245;20.12.17 08:07:25;63,806;63,668;63,934;
